name,zip_code,city,state_code,address,phone,categories,id,is_close,price,rating,review_number,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boccone,10018,New York,NY,506 9th Ave_New York_ NY 10018_,(212) 560-9500,Italiantapas;mediterranean;,boccone-new-york-6,FALSE,$$,4,37,,,,,,,,,,,,,,,,,,,
Ola vivabar,10075,New York,NY,453 E 78th St_New York_ NY 10075_,(646) 767-9970,latin;mexican;wine_bars;,ola-vivabar-new-york,FALSE,$$,4.5,60,,,,,,,,,,,,,,,,,,,
Orso,10036,New York,NY,322 W 46th St_New York_ NY 10036_,(212) 489-7212,Italian,orso-new-york,FALSE,$$$,4,140,,,,,,,,,,,,,,,,,,,
Milk And Roses,11222,Brooklyn,NY,1110 Manhattan Ave_Brooklyn_ NY 11222_,(718) 389-0160,Italiancocktailbars;,milk-and-roses-brooklyn,FALSE,$$,4,266,,,,,,,,,,,,,,,,,,,
Flinders Lane,10009,New York,NY,162 Avenue A_New York_ NY 10009_,(212) 228-6900,australian;wine_bars;,flinders-lane-new-york,FALSE,$$,4,187,,,,,,,,,,,,,,,,,,,
NOMO Kitchen,10013,New York,NY,9 Crosby St_NOMO SOHO Hotel_New York_ NY 10013_,(646) 218-6400,American_newmediterranean;breakfast_brunch;,nomo-kitchen-new-york,FALSE,$$,3.5,184,,,,,,,,,,,,,,,,,,,
BCD Tofu House,10001,New York,NY,5W 32nd St_New York_ NY 10001_,(212) 967-1900,korean;,bcd-tofu-house-new-york-3,FALSE,$$,4,1321,,,,,,,,,,,,,,,,,,,
Asian Spicy Curry Pop-up,10013,New York,NY,46 Mulberry St_New York_ NY 10013_,(212) 608-7440,asianfusion;malaysian;chinese;,asian-spicy-curry-pop-up-new-york,FALSE,$,4.5,100,,,,,,,,,,,,,,,,,,,
Bouley Test Kitchen,10010,New York,NY,31 West 21st St_New York_ NY 10010_,(917) 237-3205,french;venues;wine_bars;,bouley-test-kitchen-new-york,FALSE,$$$,4.5,10,,,,,,,,,,,,,,,,,,,
Ristorante Grifone,10017,New York,NY,244 E 46th St_New York_ NY 10017_,(212) 490-7275,Italian,ristorante-grifone-new-york,FALSE,$$$,4,94,,,,,,,,,,,,,,,,,,,
Kura,10009,New York,NY,130 St Marks Pl_New York_ NY 10009_,(212) 228-1010,Japanesesushi;,kura-new-york,FALSE,$$$$,4.5,322,,,,,,,,,,,,,,,,,,,
Ugly Kitchen,10003,New York,NY,103 1st Ave_New York_ NY 10003_,(212) 777-6677,bars;asianfusion;filipino;,ugly-kitchen-new-york,FALSE,$$,4,459,,,,,,,,,,,,,,,,,,,
Almond,10010,New York,NY,12 E 22nd St_New York_ NY 10010_,(212) 228-7557,American_newfrench;,almond-new-york,FALSE,$$,3.5,824,,,,,,,,,,,,,,,,,,,
Trattoria Belvedere,10016,New York,NY,165 Lexington Ave_New York_ NY 10016_,(212) 684-8805,Italianseafood;,trattoria-belvedere-new-york-2,FALSE,$$,4.5,240,,,,,,,,,,,,,,,,,,,
by CHLOE,10012,New York,NY,185 Bleecker St_New York_ NY 10012_,(212) 290-8000,vegan;burgers;icecream;,by-chloe-new-york-11,FALSE,$$,4,1209,,,,,,,,,,,,,,,,,,,
Pretto,10024,New York,NY,417 Amsterdam Ave_New York_ NY 10024_,(212) 362-1180,Italian,pretto-new-york,FALSE,$$,4,34,,,,,,,,,,,,,,,,,,,
Bistro Les Amis,10012,New York,NY,180 Spring St_New York_ NY 10012_,(212) 226-8645,french;,bistro-les-amis-new-york,FALSE,$$,4,278,,,,,,,,,,,,,,,,,,,
Wichcraft,10018,New York,NY,1407 Broadway_New York_ NY 10018_,,sandwiches;salad;breakfast_brunch;,wichcraft-new-york-28,FALSE,,,,,,,,,,,,,,,,,,,,,,
Excuse My French,10002,New York,NY,96 Orchard St_New York_ NY 10002_,(212) 780-9600,bars;tapas;french;,excuse-my-french-new-york,FALSE,$$,4.5,168,,,,,,,,,,,,,,,,,,,
Piccola Cucina Osteria,10012,New York,NY,196 Spring St_New York_ NY 10012_,(646) 478-7488,Italian,piccola-cucina-osteria-new-york,FALSE,$$,4,199,,,,,,,,,,,,,,,,,,,
Mexicue,10011,New York,NY,160 8th Ave_New York_ NY 10011_,(212) 555-1212,bars;mexican;bbq;,mexicue-new-york-10,FALSE,$$,3.5,18,,,,,,,,,,,,,,,,,,,
Barbetta,10036,New York,NY,321 W 46th St_New York_ NY 10036_,(212) 246-9171,ItalianAmerican_new,barbetta-new-york,FALSE,$$$,3.5,164,,,,,,,,,,,,,,,,,,,
Luke's Lobster FiDi,10004,New York,NY,26 S William St_New York_ NY 10004_,(212) 747-1700,seafood;,lukes-lobster-fidi-new-york,FALSE,$$,4.5,804,,,,,,,,,,,,,,,,,,,
Match 65,10065,New York,NY,29 E 65th St_New York_ NY 10065_,(212) 737-4400,french;wine_bars;,match-65-new-york-2,FALSE,$$,3.5,121,,,,,,,,,,,,,,,,,,,
Mermaid Oyster Bar,10012,New York,NY,79 MacDougal St_New York_ NY 10012_,(212) 260-0100,seafood;raw_food;,mermaid-oyster-bar-new-york-2,FALSE,$$,4,891,,,,,,,,,,,,,,,,,,,
Graffiti Food & Wine Bar,10003,New York,NY,224 E 10th St_New York_ NY 10003_,(212) 677-0695,American_newwine_bars;vegetarian;,graffiti-food-and-wine-bar-new-york,FALSE,$$$,4,477,,,,,,,,,,,,,,,,,,,
Hakata Tonton,10014,New York,NY,61 Grove St_New York_ NY 10014_,(212) 242-3699,Japanese,hakata-tonton-new-york-3,FALSE,$$,4,767,,,,,,,,,,,,,,,,,,,
Gardenia Terrace,10019,New York,NY,826 10th Ave_New York_ NY 10019_,(212) 334-0489,hookah_bars;mediterranean;,gardenia-terrace-new-york,FALSE,$$$,4.5,16,,,,,,,,,,,,,,,,,,,
Raku - It's Japanese II,10023,New York,NY,57 W 76th St_New York_ NY 10023_,(212) 873-1220,Japanesesushi;,raku-its-japanese-ii-new-york-2,FALSE,$$,4,193,,,,,,,,,,,,,,,,,,,
San Marzano Pasta Fresca,10003,New York,NY,117 Second Ave_New York_ NY 10003_,(212) 777-3600,Italianpastashops;,san-marzano-pasta-fresca-new-york,FALSE,$,4,509,,,,,,,,,,,,,,,,,,,
The Meatball Shop,10002,New York,NY,84 Stanton St_New York_ NY 10002_,(212) 982-8895,Italiantradamerican;,the-meatball-shop-new-york,FALSE,$$,4,2543,,,,,,,,,,,,,,,,,,,
Chimichurri Grill East,10065,New York,NY,133 E 61st St_New York_ NY 10065_,(646) 707-0801,steak;argentine;latin;,chimichurri-grill-east-new-york-2,FALSE,$$$,5,20,,,,,,,,,,,,,,,,,,,
Bubby's High Line,10014,New York,NY,73 Gansevoort St_New York_ NY 10014_,(212) 206-6200,tradamerican;comfortfood;,bubbys-high-line-new-york,FALSE,$$,3.5,408,,,,,,,,,,,,,,,,,,,
Halifax,7030,Hoboken,NJ,225 River St_Fl 1_Hoboken_ NJ 07030_,(201) 253-2500,tradamerican;wine_bars;breakfast_brunch;,halifax-hoboken-2,FALSE,$$$,4,94,,,,,,,,,,,,,,,,,,,
LIC Market,11101,Long Island City,NY,21-52 44th Dr_Long Island City_ NY 11101_,(718) 361-0013,breakfast_brunch;salad;sandwiches;,lic-market-long-island-city,FALSE,$$,4,616,,,,,,,,,,,,,,,,,,,
Urbanspace Vanderbilt,10169,New York,NY,230 Park Ave_New York_ NY 10169_,(646) 747-0810,food_court;,urbanspace-vanderbilt-new-york-2,FALSE,$$,4,425,,,,,,,,,,,,,,,,,,,
Ruby's Cafe,10012,New York,NY,219 Mulberry St_New York_ NY 10012_,(212) 925-5755,burgers;coffee;breakfast_brunch;,rubys-cafe-new-york-2,FALSE,$$,4,767,,,,,,,,,,,,,,,,,,,
POST,10009,New York,NY,42 Ave B_New York_ NY 10009_,(646) 930-2724,breakfast_brunch;tradamerican;,post-new-york-2,FALSE,$$,4.5,68,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ikinari Steak East Village,10003,New York,NY,90 E 10th St_New York_ NY 10003_,(917) 388-3546,steak;Japanesebeer_and_wine;,ikinari-steak-east-village-new-york,FALSE,$$,4,275,,,,,,,,,,,,,,,,,,,
The Dead Poet,10024,New York,NY,450 Amsterdam Ave_New York_ NY 10024_,(212) 595-5670,bars;,the-dead-poet-new-york,FALSE,$$,4,339,,,,,,,,,,,,,,,,,,,
Fields Good Chicken,10016,New York,NY,26 E 40th St_New York_ NY 10016_,(212) 997-1272,salad;American_newchickenshop;,fields-good-chicken-new-york-3,FALSE,$$,4,67,,,,,,,,,,,,,,,,,,,
Vinus and Marc,10128,New York,NY,1825 2nd Ave_New York_ NY 10128_,(646) 692-9105,seafood;cocktailbars;American_new,vinus-and-marc-new-york,FALSE,$$,4,179,,,,,,,,,,,,,,,,,,,
Dutch Kills,11101,Long Island City,NY,27-24 Jackson Ave_Long Island City_ NY 11101_,(718) 383-2724,lounges;cocktailbars;,dutch-kills-long-island-city,FALSE,$$,4,630,,,,,,,,,,,,,,,,,,,
Zagara Restaurant and Wine Bar,10011,New York,NY,216 7th Ave_New York_ NY 10011_,(646) 490-8801,Italianwine_bars;gluten_free;,zagara-restaurant-and-wine-bar-new-york,FALSE,$$,4,139,,,,,,,,,,,,,,,,,,,
Westville - West,10014,New York,NY,210 W 10th St_New York_ NY 10014_,(212) 741-7971,tradamerican;comfortfood;vegetarian;,westville-west-new-york,FALSE,$$,4,849,,,,,,,,,,,,,,,,,,,
Persepolis,10021,New York,NY,1407 2nd Ave_New York_ NY 10021_,(212) 535-1100,mideastern;persian;salad;,persepolis-new-york,FALSE,$$,4,341,,,,,,,,,,,,,,,,,,,
Turntable 5060,10009,New York,NY,235 E 4th St_New York_ NY 10009_,(212) 777-5060,chicken_wings;korean;American_new,turntable-5060-new-york-4,FALSE,$$,4,196,,,,,,,,,,,,,,,,,,,
Casa Enrique,11101,Long Island City,NY,5-48 49th Ave_Long Island City_ NY 11101_,(347) 448-6040,mexican;,casa-enrique-long-island-city,FALSE,$$,4,723,,,,,,,,,,,,,,,,,,,
dell'anima,10014,New York,NY,38 8th Ave_New York_ NY 10014_,(212) 366-6633,Italiandesserts;wine_bars;,dellanima-new-york,FALSE,$$$,4,545,,,,,,,,,,,,,,,,,,,
Petite Abeille,10011,New York,NY,44 W 17th St_New York_ NY 10011_,(212) 727-2989,breakfast_brunch;belgian;bars;,petite-abeille-new-york-3,FALSE,$$,4,1175,,,,,,,,,,,,,,,,,,,
Xi'an Famous Foods,10016,New York,NY,14 E 34th St_New York_ NY 10016_,,chinese;noodles;burgers;,xian-famous-foods-new-york-14,FALSE,$,4,400,,,,,,,,,,,,,,,,,,,
An'Nam,10036,New York,NY,234 W 48th St_New York_ NY 10036_,(212) 247-8318,vietnamese;asianfusion;sushi;,annam-new-york-2,FALSE,$$,4,120,,,,,,,,,,,,,,,,,,,
The Belfry,10003,New York,NY,222 E 14th St_New York_ NY 10003_,(212) 473-6590,cocktailbars;,the-belfry-new-york,FALSE,$$,4,390,,,,,,,,,,,,,,,,,,,
The Flying Cock Pub,10016,New York,NY,497 3rd Ave_New York_ NY 10016_,(212) 689-6900,pubs;breakfast_brunch;,the-flying-cock-pub-new-york-3,FALSE,$$,4.5,174,,,,,,,,,,,,,,,,,,,
CAVA,10003,New York,NY,143 4th Ave_New York_ NY 10003_,(646) 416-6440,mediterranean;,cava-new-york-4,FALSE,$$,4.5,122,,,,,,,,,,,,,,,,,,,
Shay & Ivy,10010,New York,NY,39 W 24th St_New York_ NY 10010_,(646) 666-8635,American_newcoffee;breakfast_brunch;,shay-and-ivy-new-york-2,FALSE,$$$,4,32,,,,,,,,,,,,,,,,,,,
The Grey Dog,10011,New York,NY,242 W 16th St_New York_ NY 10011_,(212) 966-1060,breakfast_brunch;tradamerican;,the-grey-dog-new-york-5,FALSE,$$,4,843,,,,,,,,,,,,,,,,,,,
Pinto Garden,10011,New York,NY,117 W 10th St_New York_ NY 10011_,(212) 366-5455,thai;asianfusion;chicken_wings;,pinto-garden-new-york-3,FALSE,$$,4,51,,,,,,,,,,,,,,,,,,,
